Link,Location Name,Host Name,Address,Phone Number,Review Count
https://www.peerspace.com/pages/listings/5f8960990362bf000d900f1e,Outdoor Haven - Panoramic Decks w/ Skyline View & Parking,Cesar A.,"Bayview, San Francisco, CA",,21
https://www.peerspace.com/pages/listings/5e6186be729e33000c9fa940,"The Sweet Spot: Lush greenery & wonderful natural light. Perfect for inspired meetings. Secluded yet centrally located - a minute to freeway & with easy, free parking.",Khoi S.,"Upper Rockridge, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5dcdb6a9380f0f000da6acdd,"Sleek, Modern, Artistic Meeting Room",Cecilia A.,"Southwest Berkeley, Berkeley, CA",,3
https://www.peerspace.com/pages/listings/5b2aaefe80cfcd0d00df6cf2,Bar and Venue in Downtown Oakland,Kristin C.,"Downtown Oakland, Oakland, CA",,6
https://www.peerspace.com/pages/listings/5b91d2a83fa9441a006f22b8,Sunny Meeting Room in the Oakland Redwoods,Samantha S.,"Joaquin Miller Park, Oakland, CA",,7
https://www.peerspace.com/pages/listings/5f52b104fd540e000cb46f1b,Hip Urban Flat inside Gorgeous Victorian,Nicole W.,"West Alameda, Alameda, CA",,1
https://www.peerspace.com/pages/listings/5e45acabba323f000d6808f4,Incredible Co-working Space in Rincon Hill,Lauren C.,"South Beach, San Francisco, CA",,47
https://www.peerspace.com/pages/listings/5dcc99ff380f0f000da67ad4,The Grove Building Conference Center  in Uptown Oakland,Shay B.,"Downtown Oakland, Oakland, CA",,2
https://www.peerspace.com/pages/listings/5f737bdf0362bf000d8b3b17,Outdoor Patio Above the Oakland Redwoods,Samantha S.,"Joaquin Miller Park, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5f7386c998cca7000c9c4d8d,Outdoor Courtyard with Amphitheater and Garden,Samantha S.,"Joaquin Miller Park, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5f051b2c8aff7e000dff2749,Large & Airy Hall Atop the Oakland Redwoods,Samantha S.,"Joaquin Miller Park, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5a94dc9d2022f55600ce26c6,Meeting Room Nestled in Oakland Hills Redwoods,Samantha S.,"Joaquin Miller Park, Oakland, CA",,6
https://www.peerspace.com/pages/listings/5b94a0b03fa9441a006f2a36,Large Meeting Retreat Space in Oakland Hills,Samantha S.,"Joaquin Miller Park, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5f7521a70362bf000d8ba1e5,Meeting Space in the heart of Oakland,Brandi J.,"West Oakland, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5d684418bde64f000ff55fbf,"Meeting Space, Dining/Tasting Room, Lobby, Indoor/Outdoor Patio, & Breakout Options",Adam D.,"East Peralta, Oakland, CA",,1
